[891],-57
[892],-51
[893],-41
[894],-41
[895],-37
[896],-38
[897],-33
[898],-24
[899],-17
[900],-14
[901],-6
[902],1
[903],11
[904],25
[905],37
[906],49
[907],59
[908],61
[909],69
[910],76
[911],84
[912],85
[913],96
[914],95
[915],105
[916],108
[917],116
[918],118
[919],127
[920],123
[921],127
[922],125
[923],124
[924],117
[925],120
[926],113
[927],116
[928],112
[929],117
[930],118
[931],120
[932],114
[933],113
[934],110
[935],101
[936],98
[937],89
[938],89
[939],75
[940],71
[941],62
[942],56
[943],48
[944],50
[945],42
[946],37
[947],31
[948],22
[949],5
[950],-4
[951],-11
[952],-23
[953],-27
[954],-30
[955],-30
[956],-38
[957],-39
[958],-48
[959],-59
[960],-67
[961],-72
[962],-85
[963],-95
[964],-101
[965],-113
[966],-121
[967],-124
[968],-121
[969],-121
[970],-120
[971],-119
[972],-117
[973],-127
[974],-128
[975],-128
[976],-128
[977],-128
[978],-127
[979],-123
[980],-120
[981],-114
[982],-103
[983],-105
[984],-105
[985],-101
[986],-100
[987],-98
[988],-84
[989],-81
[990],-79
[991],-71
[992],-61
[993],-60
[994],-51
[995],-40
[996],-33
[997],-32
[998],-13
[999],7
